true_num_points,step_time_seconds
28559,0.49402928352355957
28559,0.298170804977417
11690,0.44068264961242676
11690,0.1920151710510254
11690,0.252047061920166
18910,0.4126415252685547
14142,0.3860783576965332
14142,0.2672290802001953
24036,0.42001914978027344
57168,0.672142505645752
11104,0.7417266368865967
11104,0.22308087348937988
11104,0.3070187568664551
29836,0.41002511978149414
29836,0.3493802547454834
73582,0.7330169677734375
73582,0.7462129592895508
16700,0.8993740081787109
16700,0.22902965545654297
16700,0.22198724746704102
18680,0.3951127529144287
18680,0.23301148414611816
18680,0.2260134220123291
23860,0.4572293758392334
29296,0.5500342845916748
60089,0.7006821632385254
38371,0.784132719039917
38371,0.4461190700531006
52924,0.7065746784210205
86607,0.9370837211608887
21248,1.0200002193450928
37531,0.4740335941314697
37531,0.41243767738342285
49481,0.6072995662689209
49481,0.4883091449737549
49481,0.5516669750213623
49481,0.5326526165008545
49481,0.44501399993896484
70293,0.8913736343383789
11400,0.969710111618042
35300,0.4419734477996826
71222,0.9621400833129883
71222,1.064997673034668
71222,1.3530902862548828
71222,0.9902417659759521
84265,1.256178855895996
31834,2.0680315494537354
31834,0.4241955280303955
31834,0.3840203285217285
31834,0.4201624393463135
31834,0.41005539894104004
10304,0.506152868270874
20517,0.4236464500427246
20517,0.37602949142456055
19301,0.5732724666595459
19301,0.31716394424438477
28497,0.5693764686584473
97054,0.903956413269043
34850,1.4440934658050537
34850,0.4944930076599121
34850,0.47803282737731934
14519,0.6131632328033447
14519,0.20201539993286133
45846,0.6485157012939453
37531,0.8040492534637451
93502,1.0277769565582275
93502,1.036325216293335
25202,1.179673671722412
25202,0.37902212142944336
22797,0.48985743522644043
12524,0.37102270126342773
12524,0.18101048469543457
16225,0.33602190017700195
16225,0.2606661319732666
16225,0.2089095115661621
17717,0.36302781105041504
29964,0.43413567543029785
29964,0.3400232791900635
29964,0.3080174922943115
29964,0.35241198539733887
29964,0.3336770534515381
42837,0.5664477348327637
11037,0.5548579692840576
11037,0.20108890533447266
16493,0.3800849914550781
49974,0.541060209274292
22029,0.6061568260192871
11180,0.3590221405029297
11180,0.1390078067779541
11180,0.14208555221557617
34131,0.4070255756378174
51214,0.6491444110870361
51214,0.47835659980773926
26040,0.6681373119354248
26040,0.28401780128479004
26040,0.28612518310546875
10473,0.4251365661621094
10473,0.13500761985778809
42133,0.4410569667816162
55930,0.7102789878845215
40632,0.7961490154266357
40632,0.44702768325805664
11174,0.4994683265686035
11174,0.16400933265686035
52556,0.49205899238586426
27800,0.6891360282897949
54490,0.6252717971801758
54490,0.4910309314727783
93257,0.8909177780151367
47979,1.005347728729248
47979,0.480118989944458
21991,0.5873844623565674
18280,0.40511298179626465
63416,0.5390050411224365
63416,0.5416479110717773
63416,0.5670640468597412
63416,0.5242056846618652
40117,0.8091025352478027
68860,0.7450478076934814
68860,0.5712733268737793
56484,0.8573861122131348
97486,0.9092216491699219
28276,0.9942817687988281
10122,0.45915961265563965
72719,0.5100855827331543
58054,0.9251341819763184
36438,0.689284086227417
36438,0.3655204772949219
36438,0.34441685676574707
45698,0.6624045372009277
45698,0.47902989387512207
45698,0.4761664867401123
45698,0.43190455436706543
45698,0.4470255374908447
44788,0.6653120517730713
44788,0.5485537052154541
44788,0.42603492736816406
11421,0.6091272830963135
29024,0.3910214900970459
29024,0.3681461811065674
13473,0.39014720916748047
13473,0.167008638381958
13473,0.15901470184326172
13473,0.16800832748413086
13473,0.1740574836730957
75965,0.557152271270752
66529,0.9451794624328613
10967,0.6780867576599121
11757,0.29422807693481445
11757,0.17001032829284668
17651,0.3040201663970947
73152,0.5227770805358887
73152,0.604278564453125
73152,0.6130359172821045
96824,1.0444231033325195
96824,0.9771580696105957
74857,1.135843276977539
13617,0.7531802654266357
13617,0.19618511199951172
11302,0.3100929260253906
26947,0.33802175521850586
26947,0.2700459957122803
26947,0.2732219696044922
26947,0.27909326553344727
26947,0.2659890651702881
27191,0.8881421089172363
27191,0.3040468692779541
12191,0.3640859127044678
12191,0.1797926425933838
12191,0.15400481224060059
12191,0.23601865768432617
12191,0.15500831604003906
37299,0.3750722408294678
37299,0.34502267837524414
37299,0.3763720989227295
22563,0.6552853584289551
23750,0.4371786117553711
23750,0.2825038433074951
14526,0.40802478790283203
32919,0.3980722427368164
32919,0.30405092239379883
32919,0.3089866638183594
32919,0.32912182807922363
12608,0.5462849140167236
12608,0.1700139045715332
12608,0.18600916862487793
12608,0.1723020076751709
62325,0.48203444480895996
74491,0.9025251865386963
74491,0.6361672878265381
28698,0.7913267612457275
12762,0.4121224880218506
61118,0.4770326614379883
74971,0.8938682079315186
74971,0.6551215648651123
93346,1.0596916675567627
93346,0.7641808986663818
93346,0.7906765937805176
93346,0.8766684532165527
93346,0.8033895492553711
16608,0.9712722301483154
16608,0.3018152713775635
19791,0.4041624069213867
19791,0.21898460388183594
31879,0.7362709045410156
31879,0.37102246284484863
31879,0.4771430492401123
45124,0.6470379829406738
10503,0.5956010818481445
50470,0.4450235366821289
20749,0.6717965602874756
26956,0.4521212577819824
26956,0.29615354537963867
20843,0.5280375480651855
96118,0.7743747234344482
96118,0.8642323017120361
96118,0.8481783866882324
96118,1.1158041954040527
96118,0.8469295501708984
73486,1.2064130306243896
37893,1.050199270248413
37893,0.40402841567993164
37893,0.3738548755645752
35130,0.5753264427185059
35130,0.3211236000061035
12823,0.6241657733917236
44333,0.4935944080352783
29409,0.9111948013305664
29409,0.3520851135253906
76078,0.7123076915740967
71610,1.0382194519042969
12875,0.73866868019104
26441,0.3800241947174072
26441,0.30301928520202637
11514,0.43619585037231445
11514,0.20404481887817383
11514,0.18401026725769043
11514,0.20198392868041992
17875,0.33812403678894043
17875,0.20618557929992676
21324,0.342022180557251
21324,0.23601317405700684
56101,0.6031711101531982
56101,0.5721795558929443
56101,0.5425858497619629
56101,0.5251245498657227
12653,0.7927889823913574
12653,0.31130099296569824
14812,0.30101919174194336
14812,0.29302263259887695
29311,0.44280147552490234
29311,0.346637487411499
13948,0.5538139343261719
43933,0.4360239505767822
43933,0.39903712272644043
22334,0.5696344375610352
22334,0.3350207805633545
41205,0.46514177322387695
41205,0.4180328845977783
98024,0.9523935317993164
98024,0.8977415561676025
98024,0.8693628311157227
98024,1.007507085800171
50836,1.1131906509399414
50836,0.6120648384094238
50836,0.48802995681762695
50836,0.6366891860961914
20959,0.8269202709197998
20959,0.2329878807067871
11024,0.4110233783721924
71089,0.4836242198944092
22151,0.7834188938140869
22151,0.2500181198120117
22151,0.2610175609588623
22151,0.273134708404541
11987,0.3562955856323242
25565,0.3480229377746582
29163,0.4481065273284912
29163,0.2751197814941406
29163,0.33402013778686523
14823,0.44309043884277344
14823,0.19901394844055176
21708,0.3830571174621582
21708,0.2589859962463379
10895,0.397144079208374
10895,0.1704092025756836
33083,0.3910484313964844
33083,0.4782538414001465
34080,0.633007287979126
33339,0.6079025268554688
33339,0.3935401439666748
33339,0.4071974754333496
33339,0.36599302291870117
33339,0.4083733558654785
11606,0.5210003852844238
11606,0.17601442337036133
11606,1.2151970863342285
11606,0.6910154819488525
13545,0.3201594352722168
13545,0.18601107597351074
13545,0.2350153923034668
50874,0.458026647567749
43260,0.6550929546356201
10810,0.5500729084014893
10810,0.1840364933013916
23552,0.3230280876159668
10741,0.3830902576446533
23371,0.3633389472961426
10886,0.37902402877807617
18016,0.3000955581665039
18016,0.22900938987731934
18016,0.20601677894592285
15749,0.35215187072753906
15749,0.20503520965576172
17504,0.37502217292785645
56573,0.5185728073120117
20523,0.6834986209869385
19028,0.3871116638183594
19028,0.23001718521118164
17481,0.3960244655609131
17481,0.22401165962219238
17481,0.21831464767456055
11554,0.34976720809936523
11554,0.16035866737365723
12209,0.5440311431884766
12209,0.2300114631652832
12209,0.22384047508239746
12209,0.218095064163208
12209,0.23312711715698242
85767,0.640052080154419
85767,0.7553043365478516
85767,0.6967942714691162
18227,0.8581535816192627
18227,0.2230091094970703
18227,0.19527673721313477
18227,0.198012113571167
14789,0.40509724617004395
24304,0.40402698516845703
24304,0.26604485511779785
58587,0.5599274635314941
58587,0.48203277587890625
58587,0.4873049259185791
25932,0.6597127914428711
25932,0.25224828720092773
11291,0.40002012252807617
39954,0.44490861892700195
39954,0.39545249938964844
39954,0.4020233154296875
26577,0.552135705947876
26577,0.4236454963684082
26748,0.45272326469421387
44775,0.5780701637268066
16366,0.5663108825683594
65507,0.5580360889434814
65507,0.5432076454162598
77053,0.8901710510253906
77053,0.6345446109771729
12137,0.8001747131347656
12137,0.2302393913269043
12137,0.23001432418823242
12137,0.2240142822265625
12137,0.22101449966430664
13384,0.34754085540771484
27017,0.34163379669189453
11443,0.43002772331237793
34819,0.44409871101379395
23612,0.571040153503418
33271,0.4581162929534912
50508,0.5734326839447021
50508,0.4541637897491455
50508,0.5775187015533447
38774,0.6853406429290771
38774,0.370999813079834
56535,0.6472370624542236
56535,0.5191125869750977
56535,0.5170323848724365
29112,0.700559139251709
29112,0.3179745674133301
19143,0.5216691493988037
19143,0.24201607704162598
30684,0.4521138668060303
95063,0.7211959362030029
76277,1.1136653423309326
86314,0.9722046852111816
53868,1.015822172164917
53868,0.5182783603668213
82520,0.8753633499145508
82520,0.6630141735076904
38530,0.8588156700134277
38530,0.34999823570251465
38530,0.3551511764526367
38530,0.39699459075927734
38530,0.5161123275756836
46225,0.5693058967590332
23816,0.6721582412719727
96058,0.6902213096618652
51133,1.088768720626831
51133,0.5036242008209229
44433,0.682213544845581
44433,0.38902997970581055
44433,0.38710808753967285
18139,0.5193862915039062
14410,0.3761253356933594
12146,0.3510291576385498
12146,0.23201203346252441
12146,0.2101151943206787
12146,0.21608448028564453
12146,0.22004127502441406
17069,0.3659963607788086
32484,0.44968581199645996
10469,0.4351375102996826
92927,0.533109188079834
29734,1.0038976669311523
72031,0.6383378505706787
72031,0.6301665306091309
53245,0.88565993309021
63161,0.8031575679779053
48633,0.825188159942627
12272,0.6051411628723145
12272,0.21201109886169434
72255,0.4861588478088379
72255,0.6214234828948975
72255,0.6009409427642822
72255,0.6562438011169434
29941,0.7710492610931396
29941,0.29311585426330566
80493,0.6511197090148926
26536,0.8352000713348389
26536,0.27498960494995117
26536,0.2701277732849121
26536,0.2730138301849365
38157,0.4900851249694824
12560,0.48325014114379883
12560,0.19201326370239258
12560,0.17972612380981445
12001,0.3620908260345459
12001,0.21601343154907227
12001,0.2090160846710205
59650,0.5501389503479004
12156,0.7271661758422852
21756,0.405118465423584
15999,0.3870255947113037
67916,0.5130658149719238
34361,0.7532191276550293
30334,0.5170259475708008
30334,0.31653475761413574
40879,0.5660195350646973
40879,0.41802263259887695
40879,0.4227883815765381
63877,0.7189357280731201
29985,0.7262606620788574
26508,0.5141346454620361
23485,0.44035768508911133
27161,0.47409939765930176
30428,0.5330369472503662
75087,0.6352100372314453
75087,0.6590299606323242
75087,0.6812219619750977
75087,0.6511757373809814
28541,0.7765417098999023
28541,0.2876272201538086
28541,0.314481258392334
35154,0.4810917377471924
13357,0.42702460289001465
42719,0.40618181228637695
27880,0.5702762603759766
40322,0.5300769805908203
40322,0.3780791759490967
40322,0.3790266513824463
36884,0.5882852077484131
36884,0.3480210304260254
36884,0.3706798553466797
36884,0.3719968795776367
36884,0.3382434844970703
45930,0.6248626708984375
25384,0.6152100563049316
25384,0.2880222797393799
45357,0.5150279998779297
27449,0.6133487224578857
29221,0.4790332317352295
12606,0.42307257652282715
33000,0.543034553527832
33000,0.3201580047607422
33000,0.34012889862060547
20672,0.5051436424255371
20672,0.23201274871826172
14124,0.34502291679382324
14124,0.18508219718933105
36662,0.38411879539489746
20850,0.5240325927734375
13520,0.40254640579223633
13520,3.1372740268707275
99870,0.6412103176116943
17140,0.9643282890319824
24860,0.3610954284667969
24860,0.24617266654968262
24860,0.29198479652404785
87092,0.6541182994842529
87092,0.8025069236755371
74940,1.1073603630065918
21115,0.8467700481414795
21115,0.23001646995544434
78214,0.74936842918396
78214,0.6962466239929199
78214,0.7931685447692871
18503,0.9005522727966309
18503,0.2480165958404541
40749,0.5261800289154053
40749,0.42299389839172363
11385,0.5272603034973145
34667,0.3690226078033447
92390,0.7583861351013184
24584,0.9131274223327637
62318,0.5630388259887695
22228,0.6773862838745117
22228,0.2480156421661377
76501,0.6231403350830078
76501,0.6832883358001709
10565,0.8350250720977783
12219,0.2989206314086914
12219,0.18506169319152832
12219,0.6661674976348877
12219,0.21398162841796875
30666,0.39202117919921875
29926,0.5701346397399902
29926,0.304013729095459
17634,0.44956517219543457
17634,0.2130124568939209
97419,0.6461765766143799
97419,0.842240571975708
98137,1.2599124908447266
42886,1.1572902202606201
42886,0.41202378273010254
89378,0.814441442489624
36609,0.9967565536499023
36609,0.3500230312347412
63009,0.6761972904205322
14204,0.7811579704284668
14204,0.2130134105682373
32739,0.48004579544067383
32739,0.35208797454833984
34753,0.5823605060577393
15092,0.5248658657073975
15092,0.20501089096069336
15092,0.2460176944732666
31524,0.3972921371459961
31524,0.35301852226257324
31524,0.3350229263305664
17646,0.5061962604522705
17646,0.19901323318481445
15303,0.3370203971862793
15303,0.21813154220581055
15303,0.20601201057434082
15303,0.1830129623413086
13671,0.34702038764953613
13671,0.19418859481811523
15897,0.34299445152282715
15897,0.18562626838684082
15897,0.1853189468383789
69669,0.5371189117431641
16392,0.8027687072753906
12439,0.41002511978149414
12439,0.2110147476196289
32815,0.44129300117492676
87673,0.7951505184173584
87673,0.7911121845245361
66038,1.1033270359039307
77537,1.0133683681488037
76040,1.0411922931671143
49638,0.9424533843994141
79548,0.8061537742614746
79548,0.6491391658782959
79548,0.6786386966705322
79548,0.6711750030517578
79548,0.649219274520874
59905,0.9366991519927979
59905,0.5471491813659668
76194,0.9492137432098389
76194,0.6778163909912109
76194,0.6572122573852539
11434,1.009166955947876
13716,0.29201841354370117
13716,0.16901040077209473
13716,0.1630098819732666
13716,0.18201160430908203
84187,0.5991554260253906
92004,1.0726964473724365
92004,0.752192497253418
80445,1.1079533100128174
56471,0.979856014251709
15055,0.6091287136077881
11506,0.43919968605041504
80031,0.6791226863861084
40331,0.9731559753417969
20978,0.5270345211029053
72050,0.5548958778381348
72050,0.5990376472473145
67042,0.9223012924194336
67042,0.5601508617401123
45702,0.7943260669708252
83892,0.7620484828948975
83892,0.750232458114624
83892,0.7776801586151123
26412,0.8356304168701172
14494,0.38602352142333984
14494,0.3470497131347656
20997,0.3502938747406006
16907,0.4272470474243164
16907,0.24401569366455078
56230,0.49924445152282715
12427,0.6711587905883789
12427,0.2019786834716797
12427,0.20901226997375488
12427,0.21879839897155762
12427,0.22804999351501465
63993,0.5092957019805908
37718,0.7476189136505127
16769,0.4460296630859375
35839,0.45110273361206055
35839,0.3591780662536621
27497,0.5400774478912354
27497,0.3220205307006836
21273,0.4410262107849121
21273,0.20501399040222168
52017,0.5251595973968506
15432,0.6435542106628418
15432,0.2800173759460449
15432,0.2850198745727539
80210,0.6093759536743164
29129,0.8593041896820068
29129,0.2841200828552246
87048,0.657660722732544
79697,1.1236121654510498
79697,0.7097406387329102
79697,0.7252726554870605
36466,0.962348222732544
36466,0.3520970344543457
36191,0.5922243595123291
73750,0.6982793807983398
44869,0.9093289375305176
44869,0.43700265884399414
44869,0.4183681011199951
18366,0.6650416851043701
17524,0.3881716728210449
17524,0.22801613807678223
17524,0.2260429859161377
96523,0.6647319793701172
96523,0.8284330368041992
27478,1.0021545886993408
77365,0.6314117908477783
23839,0.7853202819824219
85858,0.6662311553955078
85858,0.6970670223236084
85858,0.7594630718231201
85858,0.6982882022857666
85858,0.7312507629394531
62448,1.0756115913391113
62448,0.5340347290039062
10659,0.6224937438964844
10659,0.3110203742980957
10659,0.14200806617736816
10659,0.16201138496398926
10659,0.15906476974487305
17417,0.3060901165008545
14375,1.339172124862671
14375,0.22101378440856934
40010,0.40508198738098145
92225,0.7890913486480713
92225,0.824185848236084
82508,1.1364922523498535
19305,0.8081905841827393
73278,0.5381357669830322
17040,0.7811930179595947
18772,0.43202733993530273
18772,0.23844313621520996
18772,0.271298885345459
18772,0.23601484298706055
18772,0.21901321411132812
31511,0.43964433670043945
11209,0.39502692222595215
21981,0.3690485954284668
18501,0.44713282585144043
18501,0.2272510528564453
18501,0.24101781845092773
18501,0.2279796600341797
25519,3.3877975940704346
25519,0.27805066108703613
25519,0.2729825973510742
23968,0.4366617202758789
21018,0.3870203495025635
21018,0.2370150089263916
54944,0.4861454963684082
54944,0.5290594100952148
53668,0.7789418697357178
53668,0.4685497283935547
53668,0.4880092144012451
64810,0.7613921165466309
11539,0.658271312713623
11539,0.15900707244873047
11539,0.19115710258483887
15289,0.35602712631225586
15289,0.23828387260437012
34937,0.4459962844848633
13507,0.5000300407409668
13507,0.4851367473602295
73747,0.5563755035400391
68971,0.9383533000946045
10867,0.6996011734008789
10867,0.1590104103088379
10867,0.16652226448059082
24716,0.34868431091308594
24716,0.2590177059173584
24716,0.2740161418914795
23106,0.4591856002807617
19232,0.41602635383605957
19232,0.2780787944793701
19232,0.2610182762145996
19232,0.2500603199005127
19232,0.2764759063720703
13069,0.3445897102355957
13069,0.16801166534423828
13069,0.1870112419128418
13069,0.17701125144958496
13069,0.16052460670471191
38871,0.4306941032409668
29518,0.5800378322601318
29518,0.3371589183807373
83804,0.7080950736999512
18402,0.898195743560791
18402,0.2371058464050293
37786,0.4239966869354248
37786,0.3453364372253418
20108,0.5065579414367676
61705,0.5651919841766357
43516,0.855118989944458
43516,0.47367382049560547
92990,0.9481925964355469
53255,1.0821490287780762
53255,0.46102380752563477
53255,0.4754610061645508
53255,0.4770636558532715
53255,0.4582407474517822
10982,0.6260037422180176
10982,0.20001435279846191
53662,0.45883893966674805
16719,0.6521477699279785
61497,0.5320618152618408
61497,0.5760579109191895
22278,0.7193901538848877
22278,0.2806112766265869
65157,0.562065601348877
65157,0.5459938049316406
65157,0.5330061912536621
65157,0.5369329452514648
65157,0.6020469665527344
26998,0.7231752872467041
26998,0.2810099124908447
36968,0.5438406467437744
36968,0.415421724319458
80426,0.7642841339111328
80426,0.6732559204101562
80426,0.6674721240997314
80426,0.672111988067627
80426,0.670177698135376
88130,1.0361692905426025
88130,0.7646150588989258
88130,0.8071103096008301
77134,1.1232597827911377
77134,0.6882052421569824
10985,0.8503484725952148
66141,0.4750957489013672
66141,0.5947823524475098
66141,0.5397548675537109
67868,0.8914146423339844
67868,0.5850043296813965
67868,0.5983803272247314
67868,0.5630099773406982
67868,0.5501928329467773
70679,0.9645810127258301
20864,0.7758235931396484
13513,0.3920109272003174
22422,0.3613128662109375
87186,0.6612944602966309
35401,0.9912619590759277
94559,0.7985625267028809
12740,0.916126012802124
15471,0.3250253200531006
15471,0.20727133750915527
23052,0.37411952018737793
23052,0.27204132080078125
22373,0.4410736560821533
22373,0.27413153648376465
21747,0.5450353622436523
82419,0.5883564949035645
52593,0.9591796398162842
52593,0.4620332717895508
52593,0.48223066329956055
20266,0.6472475528717041
20266,0.3521246910095215
20266,0.2830195426940918
18620,0.4190692901611328
31560,0.4241302013397217
48800,0.5680341720581055
48800,0.43712830543518066
11633,0.5700380802154541
52443,0.4920835494995117
11802,0.596135139465332
85104,0.6020522117614746
60557,1.0564649105072021
60557,0.5290396213531494
38817,0.730018138885498
38817,0.381244421005249
45061,0.6770436763763428
45061,0.4381685256958008
54647,0.69209885597229
54647,0.4890303611755371
21820,0.6339225769042969
35890,0.43383026123046875
35890,0.3742387294769287
81303,0.740046501159668
30199,0.9312779903411865
30199,0.29264235496520996
87401,0.6690754890441895
87401,0.7971212863922119
10216,0.8859803676605225
14765,0.29902076721191406
14765,0.2941110134124756
14765,0.18429303169250488
14765,0.18398475646972656
14765,0.21801209449768066
49160,0.4781672954559326
49160,0.4452364444732666
18200,0.6211936473846436
13895,0.39002251625061035
13895,0.1980152130126953
63719,0.7480959892272949
63719,0.6070280075073242
80882,0.8651623725891113
80882,0.6473395824432373
80882,0.6622743606567383
60639,0.9373760223388672
13498,0.6620388031005859
38268,0.40612244606018066
44165,0.6716334819793701
44165,0.4171903133392334
44165,0.4180264472961426
44165,0.4154016971588135
44165,0.43805503845214844
75922,0.7792487144470215
75922,0.634040117263794
38743,0.8361356258392334
38743,0.3971824645996094
38743,0.43699216842651367
38743,0.3708810806274414
14978,0.5289969444274902
24687,0.401461124420166
33905,0.4881618022918701
33905,0.34902381896972656
33905,0.3361384868621826
33905,0.3761930465698242
33905,0.39502668380737305
46291,0.5801701545715332
46291,0.4680016040802002
50375,0.7188782691955566
50375,0.47353672981262207
13900,0.5800244808197021
17564,0.5754718780517578
17564,0.23401355743408203
41678,0.4580535888671875
41678,0.3902878761291504
41678,0.4130239486694336
43424,0.6208112239837646
55913,0.7091419696807861
18446,0.7942347526550293
18446,0.23627972602844238
18446,0.2630188465118408
18446,0.2280113697052002
18446,0.26311540603637695
30381,0.4417915344238281
33852,0.4980020523071289
17387,0.4806642532348633
17387,0.245985746383667
63078,0.5245809555053711
11935,0.6630415916442871
14418,0.3540637493133545
14418,2.37589168548584
52739,1.8005146980285645
52739,0.5640666484832764
29106,0.6962733268737793
15326,0.44528675079345703
15091,0.32707667350769043
11849,0.29901552200317383
11849,0.2660996913909912
37118,0.3711092472076416
37118,0.3910236358642578
40310,0.603252649307251
18798,0.514275074005127
18798,0.2721080780029297
28461,0.3590240478515625
28461,0.2980196475982666
28461,0.30107975006103516
10826,0.42620229721069336
45645,0.46333861351013184
45645,0.498166561126709
73164,0.7631926536560059
73164,0.6140387058258057
28112,0.7732901573181152
22149,0.4320261478424072
22149,0.24714350700378418
48328,0.46802711486816406
48328,0.43056464195251465
35205,0.6900420188903809
12404,0.4790985584259033
12404,0.2070481777191162
10663,0.3449838161468506
26494,0.36719226837158203
11616,0.40602540969848633
11616,0.1650071144104004
55817,0.4581260681152344
64566,0.8592538833618164
64566,0.5390334129333496
20500,0.7373456954956055
10800,0.687577486038208
10800,0.25301575660705566
55582,0.5300290584564209
23894,0.7322795391082764
17411,0.41602420806884766
31943,0.4101879596710205
31943,0.31801819801330566
31943,0.3141350746154785
18228,0.45802736282348633
11375,0.3310234546661377
70344,0.47121238708496094
70344,0.5850374698638916
47663,0.8355507850646973
47663,0.4224061965942383
29110,0.6200058460235596
11306,0.4432260990142822
11306,0.1511070728302002
13020,0.2590179443359375
13020,0.1760091781616211
74718,0.5495586395263672
74718,0.6560449600219727
18679,0.7833406925201416
18679,0.19617414474487305
18679,0.20315837860107422
18679,0.21001338958740234
55245,0.5001201629638672
55245,0.5191526412963867
35643,0.7491083145141602
70973,0.7563338279724121
59933,0.8963112831115723
10863,0.6413359642028809
20373,0.37405824661254883
34492,0.48689746856689453
40242,0.632129430770874
16923,0.5492343902587891
72237,0.565295934677124
72237,0.5854301452636719
53243,0.8658263683319092
53243,0.46002840995788574
53243,0.5031201839447021
24235,0.6314120292663574
24235,0.28201746940612793
22918,0.45802950859069824
12833,0.4461960792541504
12766,0.3400254249572754
21775,0.3992898464202881
21775,0.2819945812225342
21775,0.25717806816101074
21775,0.26401662826538086
40959,0.5940990447998047
40959,0.40802550315856934
40959,0.392305850982666
51912,0.6850452423095703
84542,0.8324925899505615
84542,0.7162411212921143
54870,1.0212419033050537
22814,0.663719892501831
18016,0.40702319145202637
26431,0.4280533790588379
26431,0.3971223831176758
26431,0.3300480842590332
23936,0.5224258899688721
21201,0.47106409072875977
15451,0.4401400089263916
15451,0.22601628303527832
60031,0.5440671443939209
60031,0.4994962215423584
60031,0.51802659034729
10490,0.6465528011322021
94201,0.5540997982025146
94201,0.7360494136810303
94201,0.7915253639221191
94201,0.7614526748657227
94201,0.7871172428131104
13359,1.002263069152832
26655,0.3410191535949707
28677,0.5901141166687012
37817,0.5979995727539062
37817,0.4492495059967041
29295,0.6900668144226074
62923,0.663703203201294
62923,0.6030983924865723
62923,0.5846827030181885
62923,0.5254595279693604
62923,0.541701078414917
21598,0.6838805675506592
21598,0.2830173969268799
21598,0.2577931880950928
21598,0.2626924514770508
21598,0.2500483989715576
23026,0.4600546360015869
23026,0.2871248722076416
23026,0.2710144519805908
23026,0.2830197811126709
66361,0.5837199687957764
25921,0.7071411609649658
14572,0.52500319480896
14572,0.2420508861541748
14962,0.41526293754577637
19998,0.4619011878967285
19998,0.248215913772583
15028,0.3620798587799072
16983,0.37902355194091797
15990,0.337235689163208
15990,0.24701452255249023
15990,0.19700908660888672
57267,0.505181074142456
58875,0.8123228549957275
57247,0.9031550884246826
57247,0.49417757987976074
14689,0.6320059299468994
45880,0.4654042720794678
45880,0.4250521659851074
45880,0.4250044822692871
92583,0.9012870788574219
92583,0.8401670455932617
92583,0.8813416957855225
81909,1.2689235210418701
11566,0.8390958309173584
11566,0.22011804580688477
19446,0.39902782440185547
19446,0.2430117130279541
19446,0.3961164951324463
47277,0.509218692779541
47277,0.4781622886657715
47277,0.45099496841430664
16701,0.6061041355133057
21761,1.0505201816558838
21761,0.2530488967895508
21761,0.24498224258422852
21761,0.22936010360717773
21761,0.2361927032470703
89341,1.8655407428741455
89341,0.7660584449768066
14673,0.9546434879302979
