true_noise_sigma,true_inlier_ratio,episode_length,step1_best,final_best,realized_improvement
0.04198056492760335,0.1801040940530984,2,1.6965069304039524,1.6965069304039524,0.0
0.10788080590032524,0.501343188602045,1,1.9127974217737895,1.9127974217737895,0.0
0.10713769079617311,0.42949564326597856,1,1.8952390325801196,1.8952390325801196,0.0
0.1739131866677027,0.20091985179513344,4,1.6206699893414553,1.703409934556876,0.08273994521542072
0.12151741830979292,0.6446943010872961,1,1.7943990697612002,1.7943990697612002,0.0
0.1854032239757463,0.5999764264815198,1,1.6431731202715985,1.6431731202715985,0.0
0.14323515056376707,0.3662796684597731,1,1.7688254165324155,1.7688254165324155,0.0
0.12753749920309235,0.18082145143460598,1,1.8607356756629656,1.8607356756629656,0.0
0.021647631625140405,0.7197018989060173,4,1.9744754575000407,1.9793240341336813,0.004848576633640578
0.11119785767640818,0.5286280452223412,3,1.8448789471169746,1.8448789471169746,0.0
0.1911209061512542,0.39147491291849246,1,1.3723132078884406,1.3723132078884406,0.0
0.18989045935673252,0.8917995827084049,3,1.5812972096045599,1.5812972096045599,0.0
0.11932664391846519,0.5967418854054508,1,1.8197260051786328,1.8197260051786328,0.0
0.013926871892560484,0.4464506640000476,1,1.9390705482860207,1.9390705482860207,0.0
0.11178604545474997,0.39791973900450284,2,1.8974567761238477,1.8974567761238477,0.0
0.09861858358614654,0.5962284225071354,5,1.7621433560339699,1.8765834401607768,0.11444008412680695
0.012038066327604326,0.7185474466800524,1,1.9080433736823088,1.9080433736823088,0.0
0.07625318787051585,0.20775428525936845,1,1.5438288712156973,1.5438288712156973,0.0
0.09674359873026939,0.8742722229968701,1,1.836936384231246,1.836936384231246,0.0
0.11910353670884627,0.5248839434227015,1,1.7145394799472977,1.7145394799472977,0.0
0.07026044511438582,0.384265744664938,4,1.8572496952201456,1.8572496952201456,0.0
0.08965139375242348,0.5439483702707408,1,1.8419625927600989,1.8419625927600989,0.0
0.18216048900166745,0.7421910587869777,1,1.594539084963901,1.594539084963901,0.0
0.05136012341526434,0.894444656710426,5,1.9630393406506594,1.9682980112516355,0.0052586706009760675
0.05955125885738291,0.12946234557670921,5,1.783370271650785,1.7920814061600288,0.008711134509243657
0.10187909996286498,0.11606474562412433,1,0.11835757199945822,0.11835757199945822,0.0
0.1815063066747143,0.6093146455797912,5,1.4737348231605114,1.5809493114569624,0.10721448829645097
0.11297960423170897,0.5015207988270866,3,1.7484100748461096,1.889669582219418,0.1412595073733085
0.14136654369186386,0.5215801965160457,2,1.753924354102837,1.753924354102837,0.0
0.13126427655223427,0.7818159565066362,2,1.7970100536275488,1.7970100536275488,0.0
0.11010823456421177,0.13901708980642707,3,1.7881809077352178,1.7881809077352178,0.0
0.1944985400875943,0.4805039750168002,1,1.532586415209981,1.532586415209981,0.0
0.09964662640053246,0.6375463164231379,1,1.857744142427331,1.857744142427331,0.0
0.17602191266849626,0.4625599162140833,2,1.760895182997912,1.760895182997912,0.0
0.065971552243251,0.6715559857550774,2,1.9290736339456847,1.9290736339456847,0.0
0.09729716591884396,0.6825762090829971,3,1.9194289993973777,1.9194289993973777,0.0
0.05335555634443856,0.7532599019431064,2,1.9600362423030213,1.9896745717156643,0.029638329412642994
0.022261473504487664,0.8526506998479619,2,1.9371054894749333,1.9371054894749333,0.0
0.17494157746185535,0.07736303822469222,1,0.0,0.0,0.0
0.19376265273003637,0.7968492750941706,1,0.0,0.0,0.0
0.035669401221100884,0.2759151549539166,3,0.0,1.2583578449187054,1.2583578449187054
0.07195685995994955,0.36452905555192117,1,1.6744987962243556,1.6744987962243556,0.0
0.10014542413800685,0.15707540622409907,1,0.0,0.0,0.0
0.075015956860678,0.12014926354472487,1,1.056598252445143,1.056598252445143,0.0
0.024117256348891544,0.41059149040663345,1,1.9207173797851411,1.9207173797851411,0.0
0.058893784034774244,0.8536542108133006,2,1.9661950427439079,1.984274544669151,0.018079501925243102
0.1410494041719857,0.21070392622961825,1,1.6639744058361512,1.6639744058361512,0.0
0.1595747514412519,0.7992730506960409,1,1.5631725519954,1.5631725519954,0.0
0.04628913386629469,0.15355020028046262,1,1.2794827391527388,1.2794827391527388,0.0
0.013018386374492657,0.8654071994418496,1,1.9883557977129156,1.9883557977129156,0.0
0.10438243199812466,0.7252312599105304,1,1.832875757958075,1.832875757958075,0.0
0.12228178330968487,0.8105358176639539,1,1.748297551465463,1.748297551465463,0.0
0.10035640362488092,0.25047881918204185,1,1.7506844016160628,1.7506844016160628,0.0
0.037663281934727004,0.7911193466281358,1,1.974191983530219,1.974191983530219,0.0
0.1719244415842764,0.38328732648831076,2,1.7293129828224494,1.7640592960725054,0.03474631325005606
0.19289659631768874,0.33402925894892876,4,1.6640911183563207,1.7725031740496604,0.10841205569333967
0.03265555777886108,0.5422914850264376,1,1.7650595295957157,1.7650595295957157,0.0
0.03187348087044315,0.6282529923568726,1,1.9164839577550896,1.9164839577550896,0.0
0.1574261736666441,0.45061368963347737,1,1.0341498864086043,1.0341498864086043,0.0
0.04141471284133774,0.8448983538219295,3,1.9899552112977972,1.9899552112977972,0.0
0.01275237456567806,0.7013230623804748,5,1.9786240805214297,1.9921410079631503,0.013516927441720616
0.16869732292971093,0.3460441824460416,5,1.6496609584703483,1.7554539098389585,0.10579295136861022
0.16047813883137962,0.29961313004208656,2,1.7329475384057726,1.7329475384057726,0.0
0.1583269985511609,0.3668694508105047,1,0.0,0.0,0.0
0.08989093965809253,0.1680424682862572,1,1.6911312627376116,1.6911312627376116,0.0
0.046817437996532915,0.3084107878912762,2,1.8313181823204903,1.8313181823204903,0.0
0.15442973123222606,0.8106988660993478,3,1.707794985499953,1.7353157506497192,0.027520765149766202
0.19235403363279335,0.5398669778134424,1,1.4131566993545681,1.4131566993545681,0.0
0.09504273087592144,0.3958137028123361,1,1.6378652435358905,1.6378652435358905,0.0
0.11996588326402544,0.7881134629234099,2,1.7765333200776974,1.7765333200776974,0.0
0.04916185249575683,0.18358661401612342,1,1.5438007617742058,1.5438007617742058,0.0
0.1808565726068667,0.5165411272135152,1,1.6060240969048343,1.6060240969048343,0.0
0.1653496067109237,0.42838579174025937,1,1.5621706490821905,1.5621706490821905,0.0
0.01630284776068531,0.6561010851264709,4,1.9584003056499943,1.9584003056499943,0.0
0.03341400952503567,0.10783786104349799,1,0.9460331192357476,0.9460331192357476,0.0
0.05390773253176641,0.8583333398059151,1,1.9108483556354614,1.9108483556354614,0.0
0.03247835167368825,0.7828699961673524,2,1.9508891875607262,1.9508891875607262,0.0
0.06098162415450988,0.04274959058536555,1,0.5058916093141401,0.5058916093141401,0.0
0.07544034920566216,0.7138059685578183,2,1.950942204833635,1.950942204833635,0.0
0.19615817132734437,0.6554517565369716,1,1.4776455945901188,1.4776455945901188,0.0
0.035242022410665014,0.18861482775345823,1,1.4419022208740073,1.4419022208740073,0.0
0.015627774405290194,0.5524268187274178,1,1.9335319131178168,1.9335319131178168,0.0
0.11577516131662195,0.46727539127474893,1,0.0,0.0,0.0
0.05193138013667422,0.06581259859159554,1,0.3707367775239297,0.3707367775239297,0.0
0.06962866846760332,0.03692065822421501,2,0.0,0.8263014093068476,0.8263014093068476
0.024772386447025743,0.32022633519569055,3,1.5129353567569246,1.956588171435161,0.44365281467823636
0.11114589955199719,0.05414446432297405,1,1.1411345668023491,1.1411345668023491,0.0
0.10072358276776439,0.21634435944171732,4,1.7253892809407052,1.7253892809407052,0.0
0.039859972474411275,0.5872362889069638,1,1.9228370950003977,1.9228370950003977,0.0
0.15338808862659953,0.08479412912024528,2,1.5500353227098862,1.5500353227098862,0.0
0.08868273658001537,0.051161055341520545,1,0.0,0.0,0.0
0.14825505209801512,0.480300025958319,3,1.642148148556454,1.7783911125514482,0.13624296399499425
0.08637299936602985,0.6292434502856539,2,1.9534747999419855,1.959842853494611,0.006368053552625597
0.1558397350757615,0.22878677813668916,1,0.0,0.0,0.0
0.048539804375757716,0.7274994939532031,1,1.9355224967076419,1.9355224967076419,0.0
0.02390027802232867,0.15030814482916277,2,1.0447315829752948,1.0935679843854835,0.048836401410188746
0.0601704504953461,0.045532670166061114,1,0.0,0.0,0.0
0.08543090360376306,0.11507520429818206,1,0.8104516902416435,0.8104516902416435,0.0
0.09743546157075804,0.5334871994889849,2,1.8064665435175415,1.8064665435175415,0.0
0.1515246881861803,0.41994584574137794,2,1.699221739004237,1.699221739004237,0.0
0.1846310704399928,0.2668016793505176,1,0.24448040431242107,0.24448040431242107,0.0
0.1793562420371235,0.5995024973452946,3,1.5398599123857992,1.626676716096294,0.08681680371049483
0.11841072675440432,0.568027814376351,1,1.8605343777255088,1.8605343777255088,0.0
0.07489534552659509,0.6023055573824697,5,1.8739590157796058,1.8948627864763399,0.020903770696734103
0.06553721359055004,0.04986233002921009,1,0.7541019776163841,0.7541019776163841,0.0
0.021756739180321436,0.26128233953387836,4,1.4763665842847615,1.8422286097225444,0.3658620254377829
0.09339508856010338,0.5143715264241044,1,0.0,0.0,0.0
0.09064490644439364,0.39321276472661615,1,1.396668400077587,1.396668400077587,0.0
0.13639930675377393,0.820161231492383,3,1.6458541982756558,1.6458541982756558,0.0
0.09244856741424094,0.3886422463463479,1,1.7273080920238746,1.7273080920238746,0.0
0.08765591592534185,0.8410408880121782,1,1.8529686696447687,1.8529686696447687,0.0
0.14203961241447866,0.6050233777990993,2,0.0,1.8396030125668754,1.8396030125668754
0.04035324363074247,0.2540792042560155,4,1.8284578573628032,1.8467673429751252,0.01830948561232204
0.04529225555477436,0.39682296674972917,1,1.7677531130171293,1.7677531130171293,0.0
0.09354599239016385,0.3537000769420543,5,1.7140933345294203,1.8761153003094564,0.16202196578003614
0.1880178526272381,0.5806577150125117,5,1.6706958971813086,1.6706958971813086,0.0
0.030873067081718324,0.11253104839169789,1,0.0,0.0,0.0
0.14053823313317465,0.6601633666086079,2,1.7635842127338202,1.7635842127338202,0.0
0.03427991715426799,0.8812103430764545,2,1.9830945656169952,1.9830945656169952,0.0
0.11446437497504756,0.5464735119177306,2,1.837576059535483,1.837576059535483,0.0
0.15843884194536992,0.4284278762917839,1,1.6809034270834755,1.6809034270834755,0.0
0.11553616376002927,0.865890233555917,2,1.8811872777348322,1.8811872777348322,0.0
0.058244735658145586,0.4101202012208066,1,0.0,0.0,0.0
0.1154224871407775,0.4648592063787207,1,1.8648027816370965,1.8648027816370965,0.0
0.07984181647550471,0.6534624447199074,1,1.8823782918371008,1.8823782918371008,0.0
0.1583671848163202,0.13144392989000403,1,1.1029109771299683,1.1029109771299683,0.0
0.1192755168278621,0.4778693096057054,2,1.741945400715586,1.741945400715586,0.0
0.08130197768457367,0.2827541183487512,1,0.0,0.0,0.0
0.0827666557272095,0.7059504807120001,1,1.7271183053012247,1.7271183053012247,0.0
0.10049861468160103,0.30756372211052974,1,1.5880358544851814,1.5880358544851814,0.0
0.033258731149762286,0.3927947406810841,4,1.9085171420929274,1.9104194227277784,0.0019022806348509835
0.08041710773244745,0.249922759227734,3,1.6339212903913456,1.6339212903913456,0.0
0.03160934020785555,0.7853127847198237,4,1.9385890369113659,1.9559728888326515,0.017383851921285665
0.09083697342031187,0.40817515380181113,1,1.700828101332828,1.700828101332828,0.0
0.11093764573528736,0.7518914893028028,2,1.8089214776975457,1.8089214776975457,0.0
0.1268059743516773,0.2929967495900213,4,1.535764422685657,1.8533662255030419,0.3176018028173848
0.16996247520995236,0.815206924345856,1,1.692550651119939,1.692550651119939,0.0
0.05921149625608818,0.4519268132187094,1,1.8687843591863849,1.8687843591863849,0.0
0.0857624702638041,0.5750392651885236,1,1.8002768249013963,1.8002768249013963,0.0
0.1226919583990527,0.7863038711177084,1,1.6899629044442839,1.6899629044442839,0.0
0.08796608575219728,0.2323166563843678,2,1.3100691013321168,1.8387137242447769,0.52864462291266
0.07990683667196098,0.6560913060269372,1,1.8891942789187541,1.8891942789187541,0.0
0.04170176280486981,0.05088683747494217,2,0.0,0.0,0.0
0.13333801048334568,0.06683340673770291,4,0.9657717786868493,0.9868686276143567,0.021096848927507406
0.0701352991035429,0.6221576835098661,1,1.9220021415201343,1.9220021415201343,0.0
0.02415723312345147,0.7827145576520451,1,1.9373053381823115,1.9373053381823115,0.0
0.022750085119869895,0.5544660370752502,1,1.9166329561352802,1.9166329561352802,0.0
0.14075768026376567,0.8353505356403131,1,1.6898258561529562,1.6898258561529562,0.0
0.06848563405567551,0.49863641466676967,1,0.0,0.0,0.0
0.166137663194881,0.42014509623582663,1,1.710110994027855,1.710110994027855,0.0
0.08188769609848409,0.642752430203643,2,1.82871003805417,1.8741291741404367,0.045419136086266576
0.14734708956824508,0.6769838874166997,1,1.645967673901095,1.645967673901095,0.0
0.1262019221113874,0.4071607152884055,1,1.8995434998426655,1.8995434998426655,0.0
0.11529684871763247,0.8136632106022954,4,1.618350769700654,1.7266994276112944,0.1083486579106403
0.18846777099417875,0.803757085690035,2,1.406790647819257,1.406790647819257,0.0
0.1000299131588397,0.19685992805666594,1,1.7643533158697342,1.7643533158697342,0.0
0.013469618967426144,0.1330557218470122,2,0.0,1.7044033211317728,1.7044033211317728
0.09147267002749764,0.6999111662673367,1,1.9004651329835236,1.9004651329835236,0.0
0.13465187854655888,0.15179560307399187,2,1.7391903465683727,1.7391903465683727,0.0
0.1981218706384039,0.26305439194271485,2,1.6013852821990309,1.6013852821990309,0.0
0.037810338277844184,0.45219504865226545,1,1.758198532881368,1.758198532881368,0.0
0.14261161333844702,0.5094379366311578,2,1.8165390025724168,1.8165390025724168,0.0
0.18977686516866443,0.1444057015242804,5,0.0,1.6096251794973129,1.6096251794973129
0.02595310213136602,0.8115399346378245,1,0.0,0.0,0.0
0.02873656889162527,0.13246882524218834,4,0.0,1.2312356969735985,1.2312356969735985
0.17039844009213456,0.086317703565313,4,0.0,0.6011505401679962,0.6011505401679962
0.03268049174374386,0.6822273588805293,1,1.9433276500543157,1.9433276500543157,0.0
0.07560429051600276,0.7722056040898079,3,1.9104128354996646,1.9104128354996646,0.0
0.07507642820280049,0.4770486455031261,5,1.8962494036478086,1.9284735487171223,0.0322241450693137
0.1301818011794802,0.43332455547220994,3,1.8145654941311813,1.8145654941311813,0.0
0.07533676381612213,0.23770249712685468,2,1.62171079859669,1.62171079859669,0.0
0.16466949723728186,0.7425683821712087,1,1.531303409391898,1.531303409391898,0.0
0.051836565551493144,0.838393554406425,3,1.9741599867253445,1.9878621693225855,0.013702182597240986
0.10341293190011108,0.5883412314872071,1,1.7530605958567909,1.7530605958567909,0.0
0.15228435213233316,0.39984381689238,3,1.5818657404086025,1.7792637530103455,0.19739801260174294
0.03714271979556506,0.5437951972371455,2,1.8341320187828254,1.8964126809056843,0.062280662122858876
0.13041748712951184,0.800311261559424,3,1.7567977481912465,1.7567977481912465,0.0
0.09070475488029663,0.5704780576637486,1,1.908159109764362,1.908159109764362,0.0
0.04276091249387877,0.037833356622884826,1,0.0,0.0,0.0
0.1426156605727638,0.41060875864190394,1,1.7031734342760685,1.7031734342760685,0.0
0.10220709530298687,0.2873243354345597,1,0.0,0.0,0.0
0.02201900339388179,0.3616737604361925,1,1.9567647749979957,1.9567647749979957,0.0
0.19370224893700846,0.6012555731554874,5,1.4967498348704535,1.572637797097943,0.0758879622274895
0.09963413110581215,0.36173025933301695,3,0.0,1.6110739215240593,1.6110739215240593
0.12849333882951447,0.37655703052623124,2,1.8770549504981484,1.8770549504981484,0.0
0.18946508313171226,0.4486278032320572,1,1.172554904004173,1.172554904004173,0.0
0.15191191438580878,0.17869329334313314,5,1.1701044765760946,1.755675364233703,0.5855708876576085
0.044066349047809046,0.06438946246067048,1,1.3392231609628709,1.3392231609628709,0.0
0.16080516553198798,0.13986914114385407,2,0.9674630215897891,0.9674630215897891,0.0
0.1313064952530746,0.8922103095154881,3,1.8013539686780775,1.8336669489795274,0.03231298030144991
0.1284017784548357,0.6983892783068835,1,1.8666296435539418,1.8666296435539418,0.0
0.10329355641929795,0.7037805219528737,1,1.8399773990124184,1.8399773990124184,0.0
0.17573226805158662,0.5448723861886848,1,1.6649280981754662,1.6649280981754662,0.0
0.03630332147551881,0.6171633857942616,1,1.8781912073567166,1.8781912073567166,0.0
0.06411889879013441,0.5055331743513362,1,1.9585869526783926,1.9585869526783926,0.0
0.14903352720245755,0.6169766417513193,1,0.0,0.0,0.0
0.19211690483724791,0.5096608733030673,1,1.7187656331315244,1.7187656331315244,0.0
0.17425237697756904,0.17153954211053735,1,0.0,0.0,0.0
0.14633371889080818,0.5708599363651187,2,0.0,1.8047482241761703,1.8047482241761703
0.18564643103704323,0.49043912188851513,2,1.3373473289929736,1.5667699549021963,0.2294226259092227
0.03586258369456372,0.8736243169771486,4,1.9576718987305646,1.9678069293678317,0.010135030637267173
0.13698721668764627,0.7640438451740696,5,1.8464834626054647,1.8464834626054647,0.0
0.14670400666920244,0.5335848158402442,3,1.6556905594679239,1.6556905594679239,0.0
0.07483053286217968,0.07123402659148416,1,1.453712240855008,1.453712240855008,0.0
0.1142127801288551,0.24545280901055108,1,1.5399448675202736,1.5399448675202736,0.0
0.14750172561614525,0.052396039058752744,1,0.0,0.0,0.0
0.028659810523286713,0.8978459633945288,3,1.9384860311984706,1.9384860311984706,0.0
0.10481795465274414,0.6630132768587078,1,1.7460197597918614,1.7460197597918614,0.0
0.061885304790788916,0.8247881005362576,1,1.9262455821318012,1.9262455821318012,0.0
0.1305069908564192,0.10751947346126274,3,0.4628138378841525,1.4923585321693875,1.029544694285235
0.17706775583890572,0.1288035518746363,1,1.1599941037937334,1.1599941037937334,0.0
0.04414267557850264,0.7340561128345091,1,1.8981469257405794,1.8981469257405794,0.0
0.18518357277273143,0.7515889824859759,2,0.0,1.4850268071738817,1.4850268071738817
0.04709593998419002,0.8737446507617563,5,1.9668170480562646,1.9848746787662583,0.018057630709993777
0.10746197799711611,0.3256461869730869,4,1.8598619706625545,1.879807871908402,0.019945901245847386
0.03979435006642569,0.46999654480749686,1,1.9015899740857312,1.9015899740857312,0.0
0.18067979746799384,0.5730803080333803,1,0.0,0.0,0.0
0.016052980475844636,0.32515689682502,1,1.9565786960591531,1.9565786960591531,0.0
0.15084777930548576,0.4112497132120386,1,1.7110525780155994,1.7110525780155994,0.0
0.07843918671809298,0.5089537425663473,1,1.8410625458279672,1.8410625458279672,0.0
0.15462195523233452,0.23197398997084417,2,1.5419028578373535,1.599661215791621,0.057758357954267536
0.06899682087416838,0.6393878727003601,1,1.8647305009009163,1.8647305009009163,0.0
0.1403653714896452,0.5671930710770307,2,0.0,0.0,0.0
0.19719983668443242,0.6608094104510044,1,1.6396583436905274,1.6396583436905274,0.0
0.027231044711375843,0.07865269242516335,2,1.2068693379513744,1.436914540691062,0.23004520273968754
0.019967958311664466,0.6353743897115949,5,1.8850762148114284,1.9142583033948286,0.029182088583400212
0.17563857332419006,0.5844480225234374,1,1.5867418057106786,1.5867418057106786,0.0
0.15968736393961153,0.15920172477521732,2,1.187836121991931,1.187836121991931,0.0
0.10105944175086799,0.13810037871706088,5,1.5204531508280539,1.6871147600560876,0.16666160922803375
0.16117903504796563,0.6685464045162474,2,1.579893656076361,1.579893656076361,0.0
0.08238052205695046,0.7633122388231456,3,1.972165209884609,1.972165209884609,0.0
0.08567123541786147,0.20086425546652428,5,1.2799604356862873,1.7948717147738107,0.5149112790875234
0.16311835832974558,0.38879524434290935,5,1.652436874609923,1.7572106494427766,0.10477377483285366
0.03167624992269243,0.764994095680003,1,1.927684466404602,1.927684466404602,0.0
0.1867280702952762,0.7749316632942957,1,1.2696273006952072,1.2696273006952072,0.0
0.021448178899323753,0.7440603920429377,1,1.8791706776699293,1.8791706776699293,0.0
0.16003944596276676,0.6831000090141975,5,1.593982727185089,1.6144661551613844,0.02048342797629532
0.14349194210060345,0.0465061720046364,2,0.8651546446956665,0.8651546446956665,0.0
0.1461752489774534,0.7093501277200016,5,1.7222537095418455,1.8690762642371586,0.14682255469531302
0.1439572049979254,0.21241966563872974,2,1.5635806268148351,1.5635806268148351,0.0
0.06064397988376068,0.3869408859453737,2,1.8125857694809424,1.9119510630807275,0.09936529359978508
0.18299728597786835,0.2680388183548171,5,1.5328532275653424,1.6982082123856337,0.16535498482029132
0.05677225985666048,0.09622751027419593,2,1.5692556580056807,1.7502264869455035,0.18097082893982286
0.12614012219642443,0.12337821545410567,1,0.6109066447714991,0.6109066447714991,0.0
0.14830841041931692,0.2521612372944213,2,1.5943075585055577,1.5943075585055577,0.0
0.1836077591629103,0.3644784454401422,2,1.4769852640785777,1.5125791524480314,0.03559388836945376
0.05269692153161428,0.8815497610611716,2,1.9817402257724641,1.9843673410970917,0.0026271153246275603
0.1265924423166424,0.7828679316122695,3,1.7344990695712799,1.7344990695712799,0.0
0.17286355384906424,0.05526201362474495,3,0.0,1.0973838144798587,1.0973838144798587
0.14237710613157914,0.4987742768340493,1,1.5870048252293212,1.5870048252293212,0.0
0.12087476002261976,0.07464924636518644,3,0.4903474114135036,0.4903474114135036,0.0
0.14236896484772257,0.8844113050236785,1,1.543742095913819,1.543742095913819,0.0
0.02951179532072227,0.2734410482842934,1,1.3121369164153558,1.3121369164153558,0.0
0.18901621728556567,0.5817387748236902,5,1.5675253631855908,1.5946539619837625,0.027128598798171755
0.1662772120718646,0.8174084937090473,1,1.6119152672734094,1.6119152672734094,0.0
0.19638630763382836,0.7017478835871227,4,1.6830518383260742,1.6861788621945584,0.00312702386848418
0.02077442919175583,0.5499833711203689,2,1.9147968173223777,1.9147968173223777,0.0
0.11640879292205826,0.8527204194367002,1,1.7444406216863844,1.7444406216863844,0.0
0.015365688267946726,0.18979559711386165,1,1.5318667635505219,1.5318667635505219,0.0
0.1487410177353877,0.2216854494302831,1,1.7887560706574672,1.7887560706574672,0.0
0.1777708136675985,0.8260410317363064,1,1.5241426879239741,1.5241426879239741,0.0
0.09389386508134409,0.24525077532499004,1,0.0,0.0,0.0
0.07992820893101124,0.3979581601456854,3,1.8672671529080507,1.8672671529080507,0.0
0.09844417593586334,0.6704427431709066,1,1.799392686158905,1.799392686158905,0.0
0.1545527823050442,0.24546748137702462,2,1.423266256602611,1.4813679839784752,0.058101727375864165
0.08066544000028356,0.6645945482077803,2,0.0,1.8560215737170624,1.8560215737170624
0.09835263646061346,0.7600209210022132,1,1.8480200688488635,1.8480200688488635,0.0
0.05913429846950639,0.11677237519113899,2,1.481822127194595,1.481822127194595,0.0
0.10603247884908729,0.21341329110352236,2,1.786324731946828,1.8284500853994206,0.042125353452592496
0.15267601434215994,0.6518848113356136,3,1.6302078465912229,1.6302078465912229,0.0
0.06141944442527743,0.1664791425873758,1,1.6560266830960773,1.6560266830960773,0.0
0.05204678451994346,0.8196041684507819,5,1.964990919410118,1.964990919410118,0.0
0.1761151535143387,0.8685860331174675,3,0.0,1.704088863867578,1.704088863867578
0.17082660365526148,0.05232163751393952,1,0.18278810482153524,0.18278810482153524,0.0
0.17874647117588205,0.8285676975930444,1,1.6133017213688765,1.6133017213688765,0.0
0.03923755081273673,0.5463823074894757,1,1.989039640943537,1.989039640943537,0.0
0.10590905427149647,0.09805151889358708,1,0.9838804726933836,0.9838804726933836,0.0
0.06078075023978607,0.6346355236990794,1,1.935827246503632,1.935827246503632,0.0
0.19910336277535584,0.8602817267806663,1,1.2450646707664943,1.2450646707664943,0.0
0.11758589770306589,0.3161416961691036,1,0.0,0.0,0.0
0.01213090986975331,0.8593246290698612,1,1.936027866205928,1.936027866205928,0.0
0.1274545180435594,0.04197020782136349,2,0.3417092450546531,1.0801012888819677,0.7383920438273146
0.03716997295445981,0.6611307152460196,4,1.8220815399344845,1.8547551821745305,0.032673642240045986
0.046365917852571645,0.42520801900048566,2,1.8532627193211275,1.8532627193211275,0.0
0.14455506319587189,0.5194252384173447,1,1.7771972892078844,1.7771972892078844,0.0
0.10436246360687677,0.1919961504114132,2,0.994215160114008,1.1564422205576141,0.16222706044360613
0.14388785979437066,0.5556918787102876,1,1.7298111296105563,1.7298111296105563,0.0
0.0888714548939959,0.8016197451417703,1,1.7904851713847982,1.7904851713847982,0.0
0.12229146381589298,0.4664186725937123,1,1.735129592047091,1.735129592047091,0.0
0.06316094179027729,0.7548968335406496,1,1.9098096992977445,1.9098096992977445,0.0
0.1403760430986928,0.4615574029860037,1,1.7496935954093336,1.7496935954093336,0.0
0.09594168897171908,0.27841968565048203,1,0.0,0.0,0.0
0.03955937876697528,0.7542345259964496,3,1.9826408577060732,1.995633423144484,0.012992565438410875
0.12723532369174023,0.5939527373954908,2,0.0,1.5450968202654396,1.5450968202654396
0.15562426095186524,0.3342672578521986,1,1.6169221295713472,1.6169221295713472,0.0
0.11786895444246484,0.06832254265661207,2,1.447679984530707,1.447679984530707,0.0
0.016662022218082006,0.04753217921110277,3,0.0,0.35536517693474784,0.35536517693474784
0.18994851571484378,0.27755225956220503,5,1.5764572569276352,1.6077972694503442,0.031340012522709015
0.04058303663966027,0.39156152344778505,2,0.0,1.519834492227087,1.519834492227087
0.034354771428543936,0.41395933379593175,1,1.7513566889389778,1.7513566889389778,0.0
0.15901773011051235,0.09868741824051482,1,1.39415142521466,1.39415142521466,0.0
0.10223413005232913,0.6081015054038991,5,1.8546595091636322,1.9082815283007344,0.053622019137102184
0.0795713889082523,0.06904263449463646,2,0.0,0.05375211593664858,0.05375211593664858
